account_id,username,bio,followers,posts,verified
8018103271,amypmorris,"I never thought I would be LIVING THE DREAM but here I am killing it!!!
LIFE AT 50...FASHION👗 TRAVEL🧳FUN🍷 
Newnan, GA 🍑",1113,918,False
40960851692,anchorbluetrade,"Shop now @ www.kalpanadress.com
👗 Ethnic + Modern Mix
Where tradition meets trend 
Kurtis • Dresses • Fusion wear
Made for modern Indian women 🇮🇳",0,7,False
42083669947,anime_addict.shop,Store for all your anime needs,3,24,False
46727315436,anrostreetwear,"CUSTOM CLOTHING SERVICES FOR BRANDS👕
7-14 DAYS TURNOVER-DAILY UPDATES📍
PLACE YOUR ORDERS
WHATSAPP : +923306114343⬇️",1020,289,False
75949729168,ansu_nepal_,,14,6,False
56717066000,antonio.ventriglia.civico60,"🕦LUN 16:00 20:00 
DAL MAR AL SAB 9:30 13:00 16:00 20:00
Shop on line “streetwear casual classic & shoes 
PER INFO E SPEDIZIONI 📦3487925931
🔥💣🔝",2319,3035,False
52748661737,aromazing_,"✨Fragrance reviews & scent hacks
✨beauty | lifestyle ✨
📧- aromaazing@gmail.com
📍𝐔𝐊🇬🇧",8025,689,False
1424727804,arshad.an,,7290,247,False
75366218696,artandthreadbymohini,"Welcome to Art & Thread by Mohini,
 where creativity comes to life through art and thread! 
Join me for unique ideas and artistic inspiration.",52,126,False
78602596670,artifacture.co.uk,"Independent Design and Print Studio
Clothing & Accessories
Individuals ▫︎ Teams ▫︎ Events ▫︎ Businesses
Custom
T-Shirts • Jumpers • Hoodies • Access",7,48,False
2997530494,ashmith_kunder,"Actor:The Family Man, Guns&Gulabs
Director:Dove,Nestle, McDonalds
Writer:Teesmaarkhan
Editor:ShorInTheCity,Dasaavataram",29967,831,True
31278331513,ashraf_guj_4770,"✨ لا الہ الا اللہ محمد رسول اللہ ✨
stand with iran & palestine ☝🏻🇮🇷 🇵🇸",507,79,False
5906649311,asiawoodz,"Stylist | PR @A1of1brand 
NYC
info@asiawoodz.com",4922,12,False
48508603362,asset_hetic_,,2,15,False
13445175228,atelierdegroot,"Handgemaakte leren riemen sinds 1965
⚒️ Plantaardig gelooid leer
⚒️ Gratis verzending binnen NL
⚒️ Duurzame én eerlijke materialen",285,14,False
80134155913,atg_legacy,"ATG — Alexander The Great
Legacy Since 1989
Clothing & Accessories
Limited Drops Only
DM to Order • Prepaid Only",141,21,False
37775735027,atouchofgoldofficial,"Step into a world of elegance at A Touch Of Gold and embrace classic silhouettes & stunning vintage embroideries since 1988.
WhatsApp us 919811636366",3879,191,False
58193356835,attempting_tall_timeless_style,"🇺🇸in🏴󠁧󠁢󠁳󠁣󠁴󠁿.Thrifting, clothing swaps, quality workmanship and flattering cuts. Glasses. Wool. Being tall.",199,138,False
80472935707,aura_fitsofficial,"Aura Fits ✨  
Casual & ethnic outfit finds 🤍  
Simple • Elegant • Everyday wear  
DM for product links 🛍️",191,16,False
10360511366,azuro.ng,"Premium Textiles | Lagos.
Tailoring starts with the right fabric.                                                           DM or WhatsApp to order 🚀",570,116,False
7934314569,babydollsfashion_leigh,"📲 Message 2 Order 
👗Ladies clothing store
🙏 No Refunds 
🩷 Exchange Only within 14 days 
🚘 Off road parking",7861,11622,False
72045785305,badass_mens_wear,"*  BADASS MENS WEAR 👑
*  Online Delivery Available
* No COD
* For Enquiry
☎️ 9025775526
📍No-11/5,Bharathi nagar main road,
     NESAPAKKAM,CH-600078",18160,353,False
1152127396,balagura_alla,"designer @balla_bags since 2005
celebrity stylist @lubo_milo 
🌟Creative Designer for Artists & Fashion Stylist / Worldwide
🧜🏻‍♀️Mum of 4
📍MILAN",52635,2550,False
69547697650,barberia_tatabanya,"A Barberia Tatabánya megnyitotta kapuit a Vértes Centerben, hogy minden férfi számára egy különleges és prémium élményt nyújtson.",208,136,False
72876501125,bayoushopaholic_,"Bayou girl ballin on a budget
Fashion, Home, and Lifestyle! 🫶",1340,16,False
65520651257,bbwears_by_bella,"👗Elegant | Chic | Fashion 
👗Luxury Online Store 
👗Unisex Quality Wears
👗Shop Via Dm
Hotline: 08063698227
Lekki, Lagos, Nigeria 
Pp; @bb_eleve_rentals",1230,316,False
77765174206,be.se.si,"Plant-based materials.
Truly limited pieces.",320,35,True
278014250,bethanychisholm,"†
belfast
just photo documenting life things
@bethanychisholmphotography",9667,3676,False
49542829473,bhagwatigorakhpur,"Ethnic wear, bridal lehengas & party wear for women.
 Trendy outfits for men & kids. Premium fashion at best prices. 
Shop now.",1912,1171,False
33408077055,bhavani.irl,Cynophile🫶🏻✨,370,19,False
46247097257,bkfamily_bkkurti,"•Quality Guaranteed
•9606046019📲
•No CoD❗️
•Free Shipping🇮🇳 
•Bulk/Single Orders Accepted📦
•We Ship Worldwide🌏
•Boutique Collection",1223,2168,False
51408601979,boutique_seconde_main,"Magasiner dans une ambiance chaleureuse et musicale, où on prône la mode écoresponsable. 🛍️♻️
#thrift #friperie",515,173,False
498270203,boxhillnz,"Kiwi-owned since '02 🥝
Our Perfect Fit Promise 💖
✨ Free & Easy Exchanges
🚚 Fast, Guaranteed Delivery
Shop Online 👇",11196,21390,False
48367143314,boylerpfantiques,"Online seller of antique and vintage jewelry! 💎
Est. 1996
Worldwide Shipping 💌
Layaways Welcome!
Shop The Boylerpf Collection!👇",21614,2014,False
49816703019,branded.babaa,"Owner @officialmayanktiwari 
Trusted seller since 2015*
Free Cash on Delivery all over india 🇮🇳 
For order contact us on whtsapp 9891093488 or dm us",16062,11490,False
3672393024,brookerosedesigns,"Your one-stop shop for style, savings, and the latest trends! ✨🛍️ Your wardrobe upgrade starts here! #shopwithus #shoplocal",447,1281,False
40957986089,brownfitlab,"Practical men’s style for real life
Placements → First job → Daily outfits
Look sharp. Spend smart.
↓ Start here",212,6,False
9254362564,by.fattemah,"for haute couture , evening made to fit you
suez, egypt
01150649797
01061077625
السلام1 الشبراوي ش ابو عبيده بن الجراح 
    location link📍👇🏻",5895,74,False
651707868,caetanaba,"💌collabs & inquiries: caetana@listheagency.com
Lisbon, pt",677485,1594,True
76969224732,cantikaapparel,"✧ 𝑬𝒙𝒄𝒍𝒖𝒔𝒊𝒗𝒆 𝑷𝒓𝒆𝒍𝒐𝒗𝒆𝒅 & 𝑩𝒓𝒂𝒏𝒅𝒆𝒅 𝑪𝒐𝒍𝒍𝒆𝒄𝒕𝒊𝒐𝒏𝒔 ✧
Based in Cibubur
DM / WA 𝒕𝒐 𝒐𝒓𝒅𝒆𝒓",13,255,False
12481122156,celloboutique.lb,"FASHION BOUTIQUE 
📲03 258 327 WhatsApp 
ZOUK MIKEAL- FACING NOHAD NAWFAL",1252,422,False
1334505742,charif_been,"وَأَن لَّيْسَ لِلْإِنسَانِ إِلَّا مَا سَعَىٰ ] 
🤍، ✨، 🌿، 📖",1532,3,False
1426621879,chelseacharmss,"To style + empower + explore
📍Toronto lifestyle/fashion/beauty
Collabs 📧 chelseacharmss@outlook.com
💍My only instagram",12674,892,False
5950043285,chetri_afs,"Assam Finance Services, 2024
💼""Government of Assam""
|Proud Gorkha| |❤️ = Gymlife|
 Join the journey 🌟",1703,181,False
74167996685,chirag___nx,"shop no.C/8 shopper Spot,Opp.Gokuldham Police Chowky Malad (E) Mumbai -4000097
PREPAID ORDERS ONLY FREE DELIVERY ALL OVER INDIA
MOBILE NO: 8928460542",47,55,False
56702726964,clothing_empire_wale,"ੴ
ਜੀ ਆਇਆਂ ਨੂੰ
@_kpsingh__ Owner
F-8, kalka ji , opp third wave coffee
WhatsApp-9958335963 (Reply within 24 hrs)
NO COD
Store location👇",477,479,False
6640403704,coutourplusconfidence,"📸 YOUTUBER (>74K views)
📽Digital Content Creator 🎥 
🔹EST. 2017 🔹
CHECK ME OUT ⤵️⤵️⤵️",406,1711,False
68616275437,creationsbyjoanna_,"~Hndmade creations~ 🤍
~Handmade knitting~ 🧶🪡🧵
•DM for orders 🗨️💌
•Free shipping over 25€ 📦",477,90,False
58118764106,crystal_fashion33,"Welcome to the fashion world, created with lots of love! ♥️
The Bulgarion Fashion Brand 🇧🇬",307,22,False
7169171016,danish_umear,"𝙱𝚕𝚊𝚌𝚔𝚘𝚙𝚑𝚒𝚕𝚎 🖤
""𝙳𝚛𝚎𝚊𝚖 𝚠𝚒𝚝𝚑𝚘𝚞𝚝 𝚋𝚎𝚒𝚗𝚐 𝚜𝚌𝚊𝚛𝚎𝚍, 𝚕𝚘𝚟𝚎 
  𝚠𝚒𝚝𝚑𝚘𝚞𝚝 𝚔𝚗𝚘𝚠𝚒𝚗𝚐 𝚕𝚒𝚖𝚒𝚝𝚜 ""..... 
""𝙳𝚛𝚎𝚊𝚖 𝚋𝚒𝚐, 𝚑𝚞𝚜𝚝𝚕𝚎 𝚑𝚊𝚛𝚍𝚎𝚛 😎"".....   
🌀 🍡 🤼 🐟 🥡",2579,77,False
62806596021,dansgrids,"Streetwear & footwear creator
Daily fits Clean aesthetics
@fanatics Creator
collabs: dansgrids@gmail.com",6834,978,True
385873607,davidrodriguee,"Exploring life and style :)
Madrid - Cádiz 
infodavidrodriguee@gmail.com",65870,4261,True
42919620463,deepas_aura,"​💜 Curating calm & lavender moments
​✍️ Aesthetic | Fashion | Lifestyle
​",63,7,False
43305453510,deni_officialco,"Adjustable Clothing, Natural Fibers, Made in the U.S.
Launching June 2026
📍Raleigh, NC",651,129,True
38726218243,desi_denim_wholesale,"🔥 Jeans | Shirts | T-Shirts | Baggy | Cargo
🏭 Direct Manufacturer & Bulk Deals
📦 All India Shipping
🚫 Only Wholesale
📲 DM / WhatsApp for Order",1,1,False
42571256975,dhanush._7k,"🛍️🛒
 ~ 𝟎𝟓:𝟑𝟎
𝙈𝙤𝙢𝙚𝙣𝙩✨- 𝙃𝙤𝙥𝙚🤞-𝙋𝙤𝙨𝙞𝙩𝙞𝙫𝙚⚡",69,4,False
79587686681,dhfc.lk,"DH Fashion Calendar ©️
Fashion Calendar Project
Curated by Dasun Harshitha
Actors • Models • Editorial Shoots
Sri Lanka 🇱🇰
📩 Press & collaborations",24,11,False
73538035324,dhiva_46,Flawed but authentic ✨️,258,11,False
46130366438,dimpyvastra,"Affordable &Beautiful sarees for every women💛
 💳 secure online payment
🚚shipping- All over India🇮🇳
📩DM/whatsApp to order
📱9187645525",72,37,False
57212011715,directedbydivine,Visual Creator/Director.                     🐂.,874,15,False
57789629087,divya2010._,"#br26,#hindu🚩 
collecting memories,one adventure at a time. 🌎
👻=Divyakri2010.",517,2,False
59578119885,divya_love11,"1st Cry 😋 23 March
Beauty Queen 👸
#follow fast guy's
AI-generated digital model
Fictional character 
Manged by Real Person
Content most 18+",0,0,False
66091199956,dopaminedivas,"♻️ Sustainable, upcycled, slow fashion made in Worcester by a neurodivergent goblin
🛍️ Shop in person at Redbrick Market, Birmingham",586,204,False
4872544045,dressbymeri,"✨️Igual a você, diferente de todas!
🛍 Aqui você encontra seu look completo!
👇🏻Clica no link e chama no whats 📲
📦💌Enviamos para todo o BRASIL!",4503,3891,False
72101802698,dressme70,الفرع الأول:دمياط-ف ميدان سرور أمام مدرسة اللوزي                                          الفرع التاني:دمياط-عمرو أفندي ش mens club جمب استديو ميرامار,11380,2733,False
43823556087,edits_ekko,"Turn your photos into cinematic visuals
High-end edits | Basic Edit: 35 AED | 3 Photos Pack: 90 AED | Premium Edit 60 AED
DM NOW!",3,5,False
44519410085,el.emstudios,"wear everywhere
do everything.",178,46,False
52525178106,elite.editionn,"Curated essentials for an elite look ✨
👜 ⌚ 💍
Minimal. Classy. Affordable.
📦 PAN India | COD
📩 Orders via DM",5,1,False
48624317767,elorafashion2026,"Luxury style ✨
 Fast delivery 🇦🇪
 Shipping 🇸🇦
 DM to Order 📩",7,28,False
62453652842,emilia.storeby,"Ropa exclusiva Americana ✨🎀
Envíos a todo el País 🇨🇴
Tienda Física y Virtual🛍️🛒
📍Puerto Boyaca",495,761,False
1010713830,energystorefr,"📍 Ajaccio - Bastia - Corte
👟👕 Lifestyle & Sneakers Concept Store
📞 04.20.40.60.90
🌍 Notre univers :",17806,10291,True
59189871267,escapedie,Escape The Ordinary,10568,8,False
80582509214,eshara_boutique_official,"👗 Trendy Boutique Collections
📍 Meruvambai,kannur
🚚 All India Delivery Available              
📩 DM For order 
📱 WhatsApp: +91 99477 80221",1484,34,False
63220536971,etnic.ayna,"Ayna Ethnic✨
Manufacturing 🏭
New  Designs Every Week ✨
Direct From Factory 🏭
Wholesale & Retail Available 
Whatsup: 97372762371",2,6,False
1593402439,evansdarren1,,132,28,False
32034499770,fabrics.fashionvilla,"Fashion Villa deal in retail and wholesale of beautiful designer fabrics! 
💗We Ship Worldwide 🌎 
Googlepay/phonepay/Western Union
wa.me/+917073030004",37555,10263,False
76897985903,fashion__forwerd,fashion shopping app 🥳 har tarh ke suit materials kurti paint with dupatta sarees sharara garara lehenga💃💃💃 har tarh ke single dupattas and etc.,9955,615,False
47706457631,fashion__trend_09,"👗 Desi Style | Modern Look  
✨ Premium Kurtis Collection  
💰 Affordable Price  
🚚 COD Available  
📩 Order Now in DM  
❤️ Happy Customers",1,5,False
,fashion_genz_05,,0,0,False
62090145959,fashionagentdana,Fashion Enthusiast,43057,1786,True
6848358020,fashionalliancenetwork,"Fashion Alliance Network Inc. 501c3 non-profit dedicated to supporting emerging 
designers and advancing sustainable fashion.",2239,116,False
51714194380,fashionbycheapherbiesdaughter,"Stylish mom fashion as I imagine my cheap father, Herb, would rank it on cost. Think bougie on a budget.",73,665,False
37729573767,fashioncity6633,"Helping you style effortless everyday outfits . Sharing outfits inspo, fashion, capsule wardrobe ideas, trends, street style looks✨",7,8,False
51815298793,fashionclubpk.official,"𝐅𝐚𝐬𝐡𝐢𝐨𝐧 𝐂𝐥𝐮𝐛 𝐏𝐚𝐤𝐢𝐬𝐭𝐚𝐧 
👕👗 Men | Women
Stylish, affordable & premium quality
📦 Fast delivery
🛍️ Shop Now 𝟎𝟑𝟎𝟕𝟎𝟗𝟒𝟓𝟓𝟎𝟎",6821,679,False
74660821205,fashionpoint_jbeil,"the one and only fashion point in jbeil
Byblos voie 13, urban 365 center.",416,86,False
78273669893,fellow_traveler_sona,"Fashion/ Beauty/ lifestyle 
# vlogger
# fashion enthusiast
#pilates girl",2073,189,True
78190327828,fitronixx25,Your online curated source for the best in Health & Wellness; Athleticwear; Home Fitness & Yoga; E-Bikes; Wearable Electronics and more,78,125,False
78272152119,fletcher.pk,"Premium sports wear | Elite comfort
Where style meets strength
Designed for Athletes⛹️
With fully customized services
Worldwide shipping📦",16,13,False
59437066328,flot_luksus_2ndhand,"Salg af luksus 2ndhand 
Åbningstider:
Tirs-tors  12.00-17.30
Fre 12.00-18.00
Lør 11.00-15.00
Tager varer i kommission",5556,4984,True
44980030286,folkfusionista,#mom #artist #organizer colorful and keeping it real. She/Her.,232,619,False
22909670229,foot_trendz_oakville_place,"Open Mon-Fri 10am-9pm
Open Saturday 9:30am-6pm 
Open Sunday 11am-5pm",115,99,False
51764309423,forumdistributors,"The one stop shop for every man’s wardrobe.
Please click the link below for the store’s location 📍",505,49,False
654637054,fran__puerta,"• 📍#Madrid 🇪🇸🏳️‍🌈 
• Currently on @netflixes 
• 📩 franpuerta@bigcreators.es @bigcreators_ 
• Stylist | Lifestyle | Fashion | Makeup •",67679,1094,True
3420483960,frankieanne_style,"🖤 Ladies apparel and accessories brand founded on trends, style and comfort. 🖤
SHOP NOW
Showroom: 2 Salsibury Road,  Mill Park
8am - 4pm",7428,1850,False
66096567078,friendmade.in,"Elevate your style, celebrate your uniqueness.
Discover timeless elegance with every piece.",4839,49,True
45158058312,friends_western_club,"Trendy Clothes / Retail Shop 🛍️
📍Shop No : 10 Kameshwar Park Chanakya School Nikol Ahmedabad
📦All Over India 
📞 WhatsApp Order Available : 9737488928",1923,1091,False
51708744680,ft_babita_,🦋,1246,60,False
55893323954,gama_enterprises,"🎒 Custom Bags | Logo Printed  
🎁 Gifting • Branding • Bulk Orders  
📦 PAN India Delivery | COD Available  
📲 Order on WhatsApp 👇  
7021421702",17,84,False
77854060241,girlswearitwell,"📍🇬🇧girl in ATL, GA 🇺🇸 
✨Outfit Inspiration & Virtual Styling
💫High Street & Luxury Fashion
🔗 Outfits and links available in my ShopMy⬇️",11770,54,False
77813787667,glam_aura_magazine,"Magazine Online / Il punto d'incontro tra creatività, cultura e lifestyle",80,235,False
78917043925,glamour.by.e,"📍Accessories and more.
📍Gold plated 18k 👑 , stainless steel 💍
📍Contact us by dm or whatsapp 71 065 015
📍Delivery all over Lebanon 🇱🇧",4891,130,False
35856290691,gls_2017,"Women Ethnic Wear Brand in Ghaziabad
Shipping Worldwide 🌏
🛒 Order Online: www.glslifestyle.com⁠�
📞 Order on Call/WhatsApp: +91 8796036750",11234,286,False
7962350467,graceanne.boutique,"📍Central Station Flea market Hot Springs, AR
Follow our TikTok @graceanne.boutique",364,332,False
51036540382,gwerudrip_toxic_grammy_awards,𝗟𝗘𝗧 𝗜𝗧 𝗗𝗥𝗜𝗣 𝗙𝗔𝗠,34009,12011,False
69554600517,hager_sstore,"Egyptian Brands
• OWNER: @hager._.elshamy 
• No exchange, No refund 📌
• Shipping all over Egypt📌",18080,772,False
41957360993,halleyhayes_29,"I create viral AI content 
Faces • Videos • Brand visuals
Let’s build your brand  DM me",7,10,False
72853200310,hammerandnails_studiocity,"Luxury Grooming Lounge for Guys 🛠️🥃
Premium cut, razor shave, beard grooming, manicure, pedicure, and facial.
This is the Hammer & Nails experience.",1164,34,False
80316688648,handmade_shriji,Rajasthani gemstones crafted with love,10,41,False
62195534566,hannahansah_,"I AM HANNAH ANSAH
MY SKIN TONE IS MY GOLD 👸🏿
#runwaymodel 
#fashionmodel 
#influencer 
#ghanamodel",112,10,False
74991702017,harsiddhi_saree_center_rozad,"harsiddhi saree centre 
add :rozad  
all india delivery available 
 whatsapp & instagram message only 
mo 9327866327",206,72,False
76727981889,hastaakshara,"Hastaakshara - wear your story
 Crafted by hands, not machines
Ethical • sustainable • slow
100% washproof • 100% customizable
DM FOR ORDER",25,12,False
6800418173,hasumuinc,,34423,174,False
50782925754,he_is_mr_ghoshdastidar,"🇮🇳🔄🇧🇬
✨Fashion & Food
🧑‍🍳Cook At @monkeys.restaurant
🙋Turn up the speakers on 26 Sep🎂
💫You can’t become the best without first",741,146,False
400236771,heloisaguerra_,"notas sobre a vida,
— como eu a vejo e sinto.
@daily.comhelo    |   @kingcelgv",4631,215,False
61201530582,her_fashion_studio_,"• your style, my creation..🤍👗
   • sirsa📍
• dm for order..💌",49,1,False
6898955687,homii_store,"🛋 Έπιπλα & διακόσμηση 
🚛 📦Αποστολή σε όλη την Ελλάδα 
📩info@homii.gr
📞2610-313800 / 2610-313802
#homii_decorateyourhomenest",32174,1022,False
76695715600,house.of.niraa,"@archana.r1110 💫
Designer Studio🌸
✨ Curated Women & Kids Wear
🪡 Designed & Stitched with Love
📍 Pondicherry | Shipping Across India
💌 DM to Order",1317,131,False
22009791426,houseoffasshion,"Unstitched & custom-stitched ✨ Big events & daily wear 💃 COD PAK & Dubai | Worldwide delivery 🌍 UK, USA, Canada, Australia & India",23429,12386,False
80846520556,houseofthrift_hod,"curated thrift. no repeats.
streetwear | vintage | y2k
handpicked pieces for everyday wear
timeless > trends
📦 pan india shipping
💬 dm to claim",7,37,False
70335111462,houseofzurri,"For every body, every story ✦
Indo-western • Occasionwear • Elevated essentials
Boutique | Online orders | Pan-India shipping
Explore the collection ↓",213,29,False
5429153701,hpam_shoes,"Outlet - Rajouri Garden market
J-100 main market Rajouri Garden Delhi
WhatsApp on 9958088979
Location link-",63245,4988,False
76404993456,http._jubayer_,"𝗦𝗶𝗹𝗲𝗻𝗰𝗲 𝗶𝘀 𝗮 𝗳𝗹𝗲𝘅‼️
                        
main @jubayer_hossainn_",142,8,False
7213058585,iam_harshkaushik,"Naturally distant person!
Nationalist | Sanatani | ब्राह्मण | Sapiosexual |#kvians 
Snap👻: harshkaushik_09",570,122,False
64706990253,iambessie32,"Your fav gurl..
hopefully 🥹🥹
TT page @iambessie_",94,2,False
78982342037,iceking.ng,"RC No 9262043
📍Abuja , Lagos 
I help you look classic 
Scroll down for unique clothes.",1026,76,True
42677610186,ikaemilia_sofi,"🪬•Bracelets•Anklet•Necklace•Earing
💎Jewelery & Accesories
🛒Wholesale & Retails",1134,6,False
43061554647,immahmedhamdy,"•🇴🇲🇪🇬
•||𝐁𝐞 𝐲𝐨𝐮 𝐚𝐧𝐝 𝐧𝐨𝐭 𝐛𝐞 𝐚 𝐜𝐨𝐩
•||Awild person, with calm mind Can win everything",5878,58,False
80475602148,inffa.official,"INFFA – Indian Fashion & Film Awards
From the makers of @__imoda__ @dreamzz_makers 
A celebration of Fashion, Film & Excellence 
DM for Registration",440,255,False
7774139885,innotransventive,"We are a leading provider of digital Learning solutions.
We offer :
•Gamification
•Simulations
•Custom eLearning
•Microlearning
•ILT and VILT & more.",685,809,False
52765111320,insta_parani_750,"♡ ᪲᪲᪲AMAR BAGE♡ ᪲᪲᪲
────୨🩷ৎ────
Welcome to my world
────୨🩷ৎ────
किसी की हंसने की वजह बनो🫂
 रुला तो हार कोई देता है
See translation",1358,28,False
54257315108,irvanarrafi30,"tidak ada yg istimewa disini.
bussines: @202qualitystuff.id",2258,4,False
80454990278,isha_attire01,"✨ ᴡʜᴇʀᴇ ᴛʀᴀᴅɪᴛɪᴏɴ ᴍᴇᴇᴛꜱ ᴛʀᴇɴᴅ 
👗 ᴇᴛʜɴɪᴄ • ꜰᴜꜱɪᴏɴ • ꜰᴇꜱᴛɪᴠᴇ ᴡᴇᴀʀ 
📦 ᴘᴀɴ-ɪɴᴅɪᴀ ᴅᴇʟɪᴠᴇʀʏ 
💌 ᴅᴍ ᴛᴏ ᴏʀᴅᴇʀ",58,40,False
6096624503,jade.dekneef,"Living life in color 🌈
Boss lady of @knits.jewels.by.jade 💗
✈️: Amsterdam 🇳🇱
Tiktok creator: jadedekneef 🎥
💌: workwithjadedekneef@gmail.com",2557,952,False
