post_id,account_id,type,hashtags
3856739946925599157,12065792674,images,"BrainHealth,CashewBenefits,CleanEating,DailyDiet,DryFruits,EatHealthy,EnergyBoost,FitLife,FoodForHealth,FoodTips,HealthTipsTelugu,HealthyChoices,HealthyFats,HealthyLifestyle,HealthyLiving,HealthyMorning,HeartHealth,ImmunityBoost,IndianDiet,InstaHealth,MindfulEating,MorningHabits,NaturalFood,NutritionTips,ProteinRich,StayFit,Superfoods,TeluguHealth,WellnessJourney,జ"
3856694369252616956,12065792674,images,"AnxietyRelief,BetterSleep,DailyHabits,FitnessIndia,GyanMudra,HealthTipsTelugu,HealthyLife,HealthyMind,HolisticHealth,IndianYoga,MeditationTime,MentalPeace,MindRelax,Mindfulness,MudraForSleep,NaturalHealing,PeacefulLife,PositiveVibes,RelaxMind,SelfCareTips,SleepWell,StressFreeLife,StressRelief,TeluguHealth,WellnessJourney,YogaDaily,YogaTips,జ,ట,న"
3856331888843840609,12065792674,images,"AyurvedaTips,ColdCure,ColdRelief,DailyHealth,GlowingHealth,HealthyHabits,HealthyLiving,HerbalRemedy,HomeRemedies,ImmunityBoost,NaturalHealing,NaturalRemedy,StayHealthy,TeluguHealth,TeluguTips,TeluguWellness,TulsiHoney,ViralHealthTips,WellnessTips,WinterCare"
3856301775829985886,12065792674,sidecar,"digitaldetox,eyecare,eyehealth,eyetips,healthawareness,healthtipsdaily,healthyeyes,healthylifestyle,protectyoureyes,screenbreak,selfcaretips,stayhealthy,visioncare,wellnesstips,ఆర,క,కళ,సహజచ"
3856241394318380453,12065792674,images,"FennelSeeds,GastricRelief,HealthyLiving,HomeRemedies,NaturalRemedy,PainRelief,PeriodPainRelief,TeluguHealth,WellnessTips,WomenHealth"
3856196303035021435,12065792674,images,"FaceWashTips,GlowingSkin,HealthySkin,NaturalOils,SkinCareRoutine,SkinCareTelugu,SkinProtection,TeluguHealth,WellnessTips,dailyskincareroutineforhealthyskin"
3855924236468633399,77022139763,images,"FitnessGoals,HappyUgadi,NewYearNewYou,Ugadi2026,WellnessJourney"
3854053751963621036,77022139763,images,
3851708203339929989,77022139763,images,"FitnessMotivation,GymLife,NoMoreExcuses,StayFit,WorkoutMotivation"
3849462041249656306,77022139763,images,"A1Bodycrafts,FitnessMotivation,GymLife,StayDisciplined,TrainHard"
3848036116788252059,77022139763,images,"FitnessForWomen,HappyWomensDay,StrongWomen,WomenWhoLift,WomensDay"
3846909030170133813,77022139763,videos,"A1Bodycrafts,ConsistencyIsKey,FitnessJourney,FitnessMotivation,GymMotivation"
3845144074202399531,77022139763,images,"A1BodyCrafts,CommitToBeFit,FestivalOfColors,HappyHoli,Holi2026"
3845141341445615773,77022139763,videos,"A1BodyCrushed,BangaloreGym,HarliTota,NewGym,Vajrali"
3842291235155372644,77022139763,videos,"ConsistencyIsKey,DailyGrind,DisciplineEqualsFreedom,FitnessJourney,GrowthSeason,GymLife,LevelUp,MindsetMatters,MyRules,NoExcuses,PeacefulMind,SelfGrowth,StayFocused,StrongBody,TrainHard"
3840830431977550666,77022139763,videos,"A1Bodycraft,CleanGym,FitnessSpace,GymAesthetics,HolidayVillageRoad,LuxuryFitness,TrainInStyle,Vajarahalli,WorkoutVibes,fitnessmotivation"
3839444477975068387,77022139763,videos,"AestheticBody,BeastMode,ConsistencyIsKey,Discipline,FitAttitude,FitnessJourney,FitnessMotivation,GirlPower,GymGirl,GymLife,HardWorkPaysOff,MindsetMatters,NoDaysOff,StayFocused,StrongWomen,TrainHard,WorkoutMode,progressnotperfection"
3838669403739157825,77022139763,videos,"A1Bodycraft,BeastModeOn,ConsistencyWins,DeadliftDay,DisciplineEqualsFreedom,FitnessJourney,GymLife,GymMotivation,LiftHeavy,NoExcuses,StrengthTraining,StrongerEveryday,TrainHard,hardworkpaysoff"
3834983474063610946,77347724197,videos,"GlutenFree,HealthyEating,JonnaRoti,MilletFood,TraditionalFood"
3850218732388229046,77347724197,images,"AarniFoods,HanamkondaFood,PureVegRestaurant,VegBiryani,WarangalFoodies"
3855929252034894433,77347724197,videos,
3853847666615054769,77347724197,images,"AarniFoods,FlaxSeeds,HanamkondaFood,HealthyKids,HealthySnacks"
3853563557749703494,77347724197,videos,"AarniFoods,Hanamkonda,TelanganaJobs,WarangalFood,WarangalJobs"
3852438024659781031,77347724197,videos,"AarniFoods,DumBiryani,HanamkondaFood,PureVeg,VegBiryani"
3850911609238164260,77347724197,images,"AarniFoods,DidYouKnow,HealthyEating,PureVeg,VegetarianProtein"
3848732158970687279,77347724197,videos,"Hanamkonda,PureVegRestaurant,VegBiryani,VegThali,WarangalFood"
3844082529054305747,77347724197,images,
3835768200055648863,77347724197,videos,"AlooParatha,ComfortFood,FreshlyMade,HomelyTaste,PureVeg"
3832511057877775500,77347724197,videos,"AfterMealDessert,FreshDessert,FruitCustard,HealthyDessert,SweetTreat"
3830529290434187981,77347724197,videos,"HealthyMeals,HomelyFood,PureVeg,Swiggy,VegThali"
3836101798218918091,49707487695,images,"explorepage,gains,gymmotivation,muscles,strenghttraining"
3851697371886070692,49707487695,sidecar,"fitnessjourney,gymgrind,gymprogress,strengthtraining,workoutmotivation"
3856744237061332265,49707487695,videos,
3856008592613428329,49707487695,videos,"instadaily,instagramreels,strength,viral,viralvideos"
3855341640177930283,49707487695,videos,"explore,gymmotivation,strength,strengthtraining,telugufitness"
3854529791836509896,49707487695,videos,"explore,gym,strength,viral,viralreels"
3853842720046183331,49707487695,videos,"explore,gymmotivation,strength,viral,viralreels"
3853137692658440025,49707487695,videos,"explore,instagram,strength,viral,viralreels"
3852337551408065096,49707487695,videos,"explore,gym,gymrat,strength,viralreels"
3851885317113146464,49707487695,videos,"fyp,growthmindset,strengthtraining,viralreels,vlog"
3850892574631116217,49707487695,videos,"ai,foryourpage,gymaddict,gymmotivation,likeforlikes"
3850164994252731236,49707487695,videos,"gymaddict,gymmotivation,gymrat,lifestyle,viral"
3053776396522410253,43864630504,images,
3151128839496754609,43864630504,images,wellbeingwarriors
2898024981394081401,43864630504,images,
3854781932118759116,43864630504,images,
3852006345935466720,43864630504,images,
3850436728989477711,43864630504,images,
3847563146827435703,43864630504,images,
3841046792909647883,43864630504,images,
3839675955514190032,43864630504,images,"childrensmentalhealthweek,positivementalhealth"
3837371839802793367,43864630504,videos,WellbeingWarriors
3836116067559201789,43864630504,sidecar,
3831642072386434620,43864630504,sidecar,"childrensmentalhealthweek,wellbeingwarriors"
3668328449923162419,34197466454,sidecar,"Keto,adailyFactory,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,หวานน,อาหารเช,เนยถ,เนยอ,เมน"
3605272684571025610,34197466454,images,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3429402773659878688,34197466454,videos,"Keto,cleanalmondbutter,healthybreakfast,pistacchio,pistachiobutter,pistachiopaste,vegan,ขนมค,ขนมคล,ขนมส,ค,อาหารเช,เนยถ,เนยอ,เมน"
3856770105943120295,34197466454,images,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3856045335243755937,34197466454,images,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3855320227248870114,34197466454,images,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3854595528977471096,34197466454,sidecar,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3853871022781431222,34197466454,videos,"adailyfactory,healthybreakfast,อาหารเช,เนยถ,เมน"
3853388179470888547,34197466454,videos,"Keto,adailyfactory,almondbutter,cleanalmondbutter,healthybreakfast,pistachiobutter,vegan,ขนมค,ขนมคล,ขนมส,ค,พ,อาหารเช,เนยถ,เนยอ,เมน"
3853146221926503971,34197466454,sidecar,"adailyfactory,healthybreakfast,ป,อาหารเช,เนยถ,เมน"
3852421647874369322,34197466454,sidecar,"adailyfactory,healthybreakfast,อาหารเช,เนยถ,เมน"
3851696661453681029,34197466454,sidecar,"adailyfactory,healthybreakfast,อาหารเช,เนยถ,เมน"
3824322283146740482,374511646,images,"bodybuilding,explore,fitness,like,mensphysique,model,pictureoftheday,pose,trend,viral"
3821203022882682122,374511646,sidecar,"bodybuilding,explore,fitness,like,pictureoftheday,prepdays,trend,viralpost"
3663286627402916899,374511646,images,godsplan
3856974174502440289,374511646,videos,"alwaysforever,explore,fitness,model,motivational,reels,trend,trending,viral"
3856921958026426497,374511646,images,"athleisure,gymclothing,gymlifestyle,gymmotıvatıon,pumpcover"
3856732334507322191,374511646,videos,"allinornothing,bodybuilding,explore,fitness,mensphysique,model,reels,trend,trending,viral"
3856696994660786569,374511646,videos,"allinornothing,bodybuilding,explore,fitness,mensphysique,model,reels,trend,trending,viral"
3856373430917169054,374511646,videos,"allinornothing,bodybuilding,explore,fitness,mensphysique,model,reels,trend,trending,viral"
3856315853416055946,374511646,videos,"allinornothing,bodybuilding,explore,fitness,mensphysique,model,reels,trend,trending,viral"
3856069831305605922,374511646,images,"aesthetic,allinornothing,bodybuilder,bodybuildingmotivation,explore,fitness,mensphysique,pictureoftheday,trend,trending,viral"
3856061766514703737,374511646,videos,"allinornothing,bodybuilding,bodybuildinglifesyle,explore,fitness,fitnessmotivation,mensphysique,model,reels,trend,trending,viral"
3855949116216574999,374511646,videos,"allinornothing,bodybuilding,explore,fitness,mensphysique,model,reels,trend,viral"
3851682269446118813,54185452949,sidecar,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3849032430057010677,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3856722950808004196,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3853402673080508267,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3853105598447045282,54185452949,videos,
3850536411052707517,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3850194950465620111,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3849595364449528516,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3848081064769722230,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3847341937640186222,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3846553624654204568,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3845944775912805184,54185452949,videos,"FitLife,FitnessJourney,GymGoals,GymMotivation,WorkoutRoutine"
3054267827016725584,210580427,images,"alexacisefitness,barriefitness,barriepersonaltrainer,barriesbest,barriesbestpersonaltrainer,barriesfavouritetrainer"
3857043177245810771,210580427,images,"alexacisefitness,barriefitness,barriepersonaltraining,barriesfavouritetrainer,breathebuildbalance,clientransformation,customnutritionplans,customtrainingplans,nutritioncoach,onlinenutrition,onlinetraining,strongerbytheweek,transformationcoach"
3855743722936621857,210580427,images,"alexacisenutrition,alexacisepersonaltraining,bellyfatloss,burnfatburn,fatlossfoods,fatlossmeals,fatlossplan,fatlossworkout,glutenfreemeals,healthyweight,healthyweightlossjourney,howtolosefat,howtoloseweight,loseweightnaturally,loseweightonline,loseweightwithme,nutritioncoach,transformforlife"
3855019405701547185,210580427,sidecar,"alexacisenutrition,alexacisepersonaltraining,bellyfatloss,burnfatburn,fatlossfoods,fatlossmeals,fatlossplan,fatlossworkout,glutenfreemeals,healthyweight,healthyweightlossjourney,howtolosefat,howtoloseweight,loseweightnaturally,loseweightonline,loseweightwithme,nutritioncoach,transformforlife"
3854807864486187293,210580427,images,"alexacisefitness,barriefitness,barriepersonaltraining,happystpatricksday2026"
3854178403625383316,210580427,videos,"barriefitness,barriepersonaltrainer,motivationmonday,posingcoach,womensupportingwomen"
3852694239138945220,210580427,images,"alexacisenutrition,alexacisepersonaltraining,bellyfatloss,burnfatburn,fatlossfoods,fatlossmeals,fatlossplan,fatlossworkout,glutenfreemeals,healthyweight,healthyweightlossjourney,howtolosefat,howtoloseweight,loseweightnaturally,loseweightonline,loseweightwithme,nutritioncoach,transformforlife"
3851394981483968047,210580427,images,"alexacisenutrition,alexacisepersonaltraining,bellyfatloss,burnfatburn,fatlossfoods,fatlossmeals,fatlossplan,fatlossworkout,glutenfreemeals,healthyweight,healthyweightlossjourney,howtolosefat,howtoloseweight,loseweightnaturally,loseweightonline,loseweightwithme,nutritioncoach,transformforlife"
3849221753391048438,210580427,sidecar,"alexacisenutrition,alexacisepersonaltraining,bellyfatloss,burnfatburn,fatlossfoods,fatlossmeals,fatlossplan,fatlossworkout,glutenfreemeals,healthyweight,healthyweightlossjourney,howtolosefat,howtoloseweight,loseweightnaturally,loseweightonline,loseweightwithme,nutritioncoach,transformforlife"
3847651314747237282,210580427,images,"aginginreverse,alexacisefitness,barriepersonaltraining,believeinyourself,breathebuildbalance,confidencefromwithin,feelbetterlivemore,feelbetternow,feelyoung,healthyageing,itsyourtimetoshine,motivation,motivationfitness,motivationforfitness,onlinepersonaltraining,thrivewithme,vibrantwellness"
3846925590340054618,210580427,images,"alexacisenutrition,bodytransformationjourney,burnfatburn,healthyweight,healthyweightlossjourney,howtoloseweight,losefatgainmuscle,losefatwithme,nutritiongoals,sustainableweightloss,thrivewithme,transformforlife"
3845627635871923615,210580427,images,"aginginreverse,alexacisefitness,antiagingmedicine,believeinyourself,breathebuildbalance,busylife,consistencyiskey,exercisegoals,fatlossgoals,feelyoung,fitnessgoals,gettingstrong,goalsetting,musclegoals,worklifebalancegoals"
3827932259622845604,80535561253,images,"committoyou,confidencecoach,healthcoachlife,resultsdriven,sustainablefitness"
3841676060715502655,80535561253,images,"Buildstrength,CountryLifeAustralia,MiningLife,Onlinenutritioncoach,RemoteLife,RosterLife,ShiftWorkerLife"
3826175608813238006,80535561253,images,"busylifestylefitness,commonsensefood,downtoearth,nutrition,nutritioncoach"
3856164832417104253,80535561253,videos,"beginnerstrengthtraining,campworkout,fifostrength,fifotraining,nutritiontraining"
3854529888095789732,80535561253,videos,"eatbetterfeelbetter,healthysnacking,nutritioncoach,nutritionmadeeasy,rosterworker"
3853934118057373487,80535561253,sidecar,"fitness,fuelyourbody,onlinecoach,preworkout"
3852461019554359961,80535561253,videos,"beginningstrength,fifotraining,newtofitness,onlinenutritioncoaching,ruralfitness"
3851677105075003988,80535561253,sidecar,"beginnerhealth,coachingforfifo,coachingforwomen,fatlosstips,mealprepideas,newtofitness,realisticnutrition,shiftworkerlife"
3849672591712390075,80535561253,images,"chinchilla,chinchillafitness,fitnesschallenges,personaltrainer,sportsnutritionist"
3848030543917734220,80535561253,images,"Ruralwomen,internationalwomensday,onlinenutritioncoach,womeninfifo,womeninmining,womeninscience"
3847532640530957514,80535561253,sidecar,"fifolife,guthealthmatters,healthyhabitsaustralia,realisticnutrition,ruralliving,ruralnutritionist"
3846418107288750848,80535561253,videos,"australianfifo,healthyhabits,onlinenutritioncoaching,workforcewellness"
3854882520144464287,1397568745,sidecar,"gympost,hanuman,jaibajrangbali,trending,workoutmotivation"
3851708076219586104,1397568745,images,"chestworkout,grinding,gympost,postworkoutselfie,workoutmotivation"
3848479985041024875,1397568745,videos,"india,indiachampion,reelsinstagram,t20worldcup2026,trendingnow"
3845477019539347447,1397568745,sidecar,"holi2026,holicelebration,instapic,instapostoftheday"
3844479420942394654,1397568745,videos,"biceppump,bicepworkout,musclepump,reelstrending,trainhard"
3832785196362684911,1397568745,videos,"harharmahadev,mahashivratri,reels,trending"
3832125398679973477,1397568745,videos,"fitnesslove,gymrat,trendingnow,valentines,valentinesday"
3829454462185034429,1397568745,videos,"aa23,alluarjun,reelsinstagram,trending,viralreels"
3826408415720307494,1397568745,videos,"reels,shivacafe,shivacafemcleodganj,travelgram,travelreelsoninstagram"
3818273606347190178,1397568745,videos,"77threpublicday,border2,bravesoldiers,constitution,freedom,india,indianarmy,motherindia,patriotic,reels,reelsindia,republicday,trendingreels"
3812530717302358633,1397568745,videos,"backcover,cosmoslayers,customphoneskin,mobilecover,mobileskin,strangerthings,strangerthings5,strangerthingsfan"
3809678738221837356,1397568745,videos,"2026,adventure,beautiful,comment,edits,explore,follow,hiking,instagood,instagram,landscape,likes,love,mountains,nature,naturephotography,nostalgia,ootd,photography,photooftheday,sunset,tiktok,travel,trek,trending,trendingreels,view,views,viral,viralvideos"
3854610464928545265,80403603341,sidecar,"fitnessindia,gymtipsindia,proteinpowder,supplementsindia,wheyproteinindia"
3853891543371946494,80403603341,sidecar,"aminodock,bioavailability,gymnutrition,musclerecovery,proteinbloat"
3853206304987042418,80403603341,sidecar,"AminoDock,MuscleRecovery,bodybuildingtips,fitnesseducation,fitnessindia,hypertrophy,leanmuscle,musclegrowth,nutritiontips,proteintips,wheyprotein,workoutrecovery,ɢʏᴍᴍᴏᴛɪᴠᴀᴛɪᴏɴ"
3852412926884415921,80403603341,sidecar,"AminoAcids,BiochemistryBasics,Peptides,ProteinBiology,ProteinScience"
3851775614714494113,80403603341,sidecar,"AminoAcids,FitnessIndia,GymIndia,MuscleBuildingIndia,ProteinScience"
3851051664321628450,80403603341,images,
3856652738914512014,74690700092,sidecar,"foodie,healthyliving,mealprep,weightlossjouney"
3855104130407382979,74690700092,images,
3855063773015578122,74690700092,images,"bodypositive,weightlossjourney"
3854518118835573901,74690700092,images,
3854214731137061419,74690700092,images,motivationiskey
3852329430421696637,74690700092,images,
3851623415116057525,74690700092,images,"bodypositivity,healthjourney2026,mealprepideas"
3851354323074189809,74690700092,images,
3850794142939671358,74690700092,sidecar,
3842102076005025437,74690700092,sidecar,
3841284488622678870,74690700092,images,
3833571171821006124,74690700092,sidecar,
3757538544337088745,72833596083,videos,"AbnehmenMitHerz,EchteVeränderung,GesundAbnehmen,GesundLeben,Lebensfreude,MindsetShift,Motivation,Selbstfindung,Selbstliebe,Transformation,abnehmen2025,abnehmenohneverzicht,dubistnichtallein,energiegeladen,fitundstark,gesundundglücklich,körperveränderung,lebensfreude,mamaalltag,mindsetshift,motivation,neuesleben,selbstliebe,vorhernachher"
3718371040482342897,72833596083,videos,"dasbinich,energie,ernährungsumstellung,familie,familienzeit,fitmom,gesundheit,gesundleben,gesundmitkindern,lifestyle,mamajourney,mamasein,pfalz,pfälzerin,powerfürmamas,wohlbefinden"
